1280, 914
278, 181
300, 300
885, 500
1000, 667
300, 300
300, 300
1280, 720
300, 300
480, 343
3812, 2145
300, 300
1280, 960
275, 183
234, 215
260, 194
300, 168
640, 480
290, 174
300, 300
1600, 941
300, 300
949, 464
800, 600
300, 168
284, 177
273, 171
480, 270
300, 300
300, 300
275, 183
1063, 752
300, 300
284, 177
300, 300
275, 183
259, 194
275, 184
300, 300
310, 163
275, 183
865, 1176
259, 194
259, 194
300, 168
300, 300
520, 380
1280, 720
309, 163
570, 404
300, 300
980, 551
300, 300
276, 183
455, 455
259, 194
300, 300
736, 490
273, 148
275, 183
300, 300
1008, 756
259, 194
300, 300
259, 194
982, 590
300, 300
300, 300
300, 300
259, 176
259, 194
1280, 720
3840, 2400
300, 300
480, 324
970, 620
533, 400
1400, 669
300, 300
800, 422
1024, 768
2000, 1339
300, 300
300, 300
300, 300
311, 162
300, 300
750, 563
300, 300
225, 225
292, 173
300, 300
600, 393
1000, 750
300, 168
300, 300
300, 300
1000, 563
300, 300
284, 177
600, 444
282, 179
275, 183
285, 213
1280, 720
302, 167
259, 194
266, 189
300, 300
280, 180
245, 184
259, 194
667, 500
301, 168
234, 215
300, 300
5312, 2988
225, 225
300, 210
300, 300
300, 300
275, 183
480, 268
1275, 929
275, 183
300, 168
275, 183
300, 300
300, 300
300, 300
700, 467
300, 300
300, 300
300, 300
1200, 800
259, 194
300, 300
300, 300
980, 523
300, 300
300, 194
2400, 1629
300, 300
300, 168
300, 300
300, 300
300, 300
300, 168
195, 258
247, 330
302, 167
550, 396
932, 486
800, 533
740, 465
275, 183
1920, 1440
284, 177
300, 300
275, 183
1024, 681
275, 183
300, 300
1280, 794
400, 300
273, 185
700, 393
272, 185
300, 300
275, 183
300, 300
1600, 1066
800, 400
276, 183
960, 640
300, 300
300, 300
300, 300
747, 446
474, 223
1025, 646
300, 300
300, 300
300, 300
275, 183
800, 399
300, 300
276, 183
1790, 1155
300, 300
301, 167
323, 156
599, 337
275, 183
275, 183
284, 178
300, 300
300, 300
700, 466
300, 300
300, 300
318, 159
275, 183
900, 506
300, 300
168, 300
300, 300
300, 300
300, 300
1024, 684
288, 175
230, 219
300, 300
259, 194
275, 183
259, 194
259, 194
259, 194
1908, 1271
300, 168
300, 300
300, 300
1023, 734
259, 194
341, 148
800, 526
1024, 640
561, 351
1320, 990
300, 300
300, 300
304, 213
300, 300
300, 300
273, 185
550, 390
297, 170
898, 618
2832, 2128
300, 300
300, 300
300, 300
720, 540
1600, 900
259, 194
960, 544
600, 398
259, 194
300, 300
550, 413
275, 183
800, 531
300, 300
300, 300
300, 168
300, 300
1080, 722
760, 570
1872, 1200
300, 300
284, 177
259, 194
300, 300
1280, 720
300, 168
1646, 981
257, 178
300, 300
300, 168
300, 300
300, 300
300, 300
300, 300
1280, 720
852, 480
259, 194
640, 480
622, 349
300, 200
639, 424
1280, 720
4288, 2848
300, 300
250, 187
275, 183
310, 163
493, 470
947, 620
450, 300
1905, 1500
290, 174
315, 160
300, 300
300, 300
300, 300
276, 183
640, 427
300, 300
184, 273
740, 492
256, 197
1024, 683
406, 297
268, 188
300, 168
300, 300
640, 360
259, 194
300, 300
380, 214
300, 300
293, 172
300, 300
300, 300
1000, 596
300, 300
636, 389
351, 144
720, 960
852, 480
600, 338
275, 183
800, 534
1600, 1200
300, 300
460, 365
300, 300
300, 300
303, 166
300, 300
636, 479
279, 290
300, 300
259, 194
240, 134
1280, 720
1280, 960
300, 300
391, 258
900, 600
600, 337
1024, 711
300, 300
748, 487
300, 168
300, 300
640, 480
500, 375
223, 164
609, 383
295, 155
605, 403
2400, 1756
640, 480
246, 205
300, 300
1280, 720
300, 300
300, 168
500, 375
840, 560
269, 166
674, 624
225, 225
300, 300
1170, 779
259, 194
264, 178
623, 414
259, 194
960, 448
243, 208
300, 300
300, 300
1819, 1213
1100, 733
697, 456
272, 185
596, 298
300, 168
294, 171
612, 373
300, 300
300, 300
300, 300
246, 205
637, 362
318, 159
300, 300
276, 183
1024, 768
292, 172
550, 367
275, 183
1024, 768
299, 168
1000, 750
4896, 3672
2048, 1365
584, 799
295, 140
373, 135
1020, 680
195, 259
300, 168
300, 300
1280, 720
600, 600
975, 832
260, 194
983, 552
300, 300
500, 419
300, 300
819, 544
300, 300
300, 300
288, 175
300, 300
314, 160
329, 132
1200, 900
284, 177
259, 194
1333, 750
259, 194
2200, 1345
386, 270
1024, 576
960, 640
1200, 628
3648, 2736
300, 300
300, 300
275, 183
1200, 800
965, 681
259, 194
259, 194
300, 300
1280, 720
768, 439
192, 243
1280, 853
284, 177
829, 490
3676, 2301
259, 194
1800, 1200
300, 300
1280, 720
300, 300
283, 178
300, 300
800, 600
1280, 720
300, 300
1280, 839
926, 561
511, 340
800, 402
300, 300
980, 551
300, 300
300, 300
300, 300
300, 300
1023, 634
285, 160
736, 460
259, 194
300, 300
736, 399
275, 183
760, 446
225, 225
206, 244
300, 300
343, 183
1813, 854
829, 553
300, 300
1024, 731
300, 300
1024, 768
259, 194
304, 166
300, 300
568, 320
300, 300
300, 168
275, 183
278, 182
1920, 1278
300, 300
300, 300
300, 300
275, 183
220, 111
266, 190
300, 300
243, 207
1600, 1200
1024, 683
300, 168
1600, 1104
640, 426
1000, 667
300, 300
670, 442
300, 300
800, 449
300, 300
299, 168
300, 300
388, 260
300, 300
700, 370
750, 395
300, 300
2100, 1500
1280, 720
474, 355
900, 675
300, 300
300, 300
1600, 1200
300, 300
259, 195
300, 300
300, 300
300, 300
426, 282
300, 168
300, 300
1000, 667
300, 300
300, 300
720, 344
750, 498
259, 194
300, 300
9647, 3499
621, 414
600, 450
300, 300
300, 300
686, 386
413, 259
300, 300
300, 300
225, 225
300, 300
259, 194
925, 616
800, 600
222, 135
259, 194
300, 300
225, 225
251, 201
565, 376
3264, 2448
800, 600
275, 183
300, 300
275, 183
800, 600
300, 300
640, 480
275, 183
259, 194
275, 184
300, 168
1008, 454
300, 300
300, 300
600, 458
300, 300
3799, 1911
1600, 1200
259, 194
640, 459
275, 183
350, 250
300, 300
300, 300
318, 158
300, 300
300, 300
300, 300
300, 300
1000, 638
300, 300
300, 300
263, 174
275, 183
750, 563
300, 300
500, 317
1024, 768
300, 300
261, 193
300, 300
300, 300
300, 300
1024, 618
300, 300
1200, 664
300, 300
5184, 3456
280, 111
400, 300
280, 180
183, 275
259, 194
1280, 960
300, 300
300, 300
300, 300
500, 335
300, 300
300, 300
600, 344
300, 300
300, 300
300, 300
300, 300
300, 168
956, 612
183, 275
350, 303
474, 355
300, 300
650, 390
2042, 1361
300, 300
4032, 3024
276, 183
257, 162
970, 826
300, 300
725, 600
259, 194
1800, 1350
400, 265
265, 190
652, 441
299, 169
181, 278
1280, 720
287, 176
194, 259
300, 300
278, 182
299, 168
300, 300
1600, 1200
510, 339
275, 183
742, 555
640, 480
637, 586
300, 300
5760, 3840
300, 300
281, 179
800, 534
259, 194
300, 300
300, 300
600, 400
259, 194
275, 183
640, 395
676, 380
300, 300
300, 300
720, 540
225, 225
300, 300
300, 300
1023, 642
236, 168
300, 300
400, 320
175, 145
265, 172
750, 488
257, 196
300, 300
723, 376
194, 259
284, 177
300, 300
600, 401
300, 300
285, 177
300, 168
1024, 683
300, 300
950, 534
4928, 3264
277, 182
313, 209
1280, 960
300, 300
300, 300
287, 176
300, 300
1024, 683
300, 300
325, 486
275, 183
670, 502
307, 164
194, 259
1024, 682
259, 194
1280, 851
259, 194
300, 300
750, 389
550, 253
2161, 1749
300, 168
377, 133
194, 259
300, 168
800, 566
300, 300
300, 300
744, 636
276, 183
275, 183
4000, 2664
1023, 681
389, 257
225, 225
264, 171
300, 300
680, 510
450, 300
275, 183
300, 300
640, 387
1280, 720
295, 150
300, 300
300, 300
500, 300
300, 300
348, 145
450, 450
300, 300
300, 300
295, 194
298, 169
300, 300
300, 300
769, 455
2784, 1848
800, 600
1280, 720
500, 332
190, 266
500, 375
500, 333
984, 736
1132, 644
300, 300
220, 147
300, 300
300, 300
1236, 756
300, 300
992, 744
259, 194
1280, 720
800, 600
275, 183
300, 300
225, 225
266, 190
299, 168
1024, 705
259, 194
300, 168
300, 300
271, 186
259, 194
300, 300
891, 317
288, 175
300, 300
300, 300
300, 300
300, 300
300, 168
2400, 1561
300, 300
300, 300
300, 300
300, 300
300, 300
300, 300
275, 183
300, 168
259, 194
258, 196
300, 300
275, 183
300, 300
300, 300
300, 300
275, 183
1280, 720
540, 345
275, 183
618, 360
299, 169
450, 300
300, 300
300, 300
300, 300
300, 300
194, 259
300, 300
250, 187
259, 194
300, 168
1920, 1080
300, 300
1280, 720
1280, 720
474, 255
736, 399
300, 300
300, 300
768, 405
640, 433
300, 300
612, 612
275, 183
1280, 720
300, 300
244, 183
600, 400
1280, 720
700, 466
300, 300
300, 300
300, 300
300, 300
300, 300
275, 166
1024, 768
300, 300
1600, 1200
3264, 2448
300, 300
2560, 1440
259, 194
852, 480
308, 164
274, 184
1200, 793
275, 183
300, 300
300, 199
4032, 3024
300, 300
300, 300
275, 183
275, 183
1024, 643
275, 183
620, 465
297, 170
300, 300
600, 416
300, 300
290, 174
720, 480
300, 300
291, 173
300, 168
300, 300
1280, 720
300, 168
1280, 720
263, 192
280, 180
500, 312
767, 509
299, 168
600, 397
450, 300
300, 300
900, 502
800, 534
300, 300
300, 300
289, 174
300, 168
275, 183
1280, 720
300, 168
790, 554
300, 300
288, 175
300, 300
300, 300
300, 300
3000, 2000
754, 592
263, 176
418, 314
3504, 2336
724, 491
800, 600
270, 170
1600, 1200
300, 300
300, 300
300, 300
320, 213
264, 191
600, 450
1250, 938
552, 211
2520, 1800
268, 188
640, 478
500, 400
300, 300
300, 168
300, 300
600, 339
1920, 1080
300, 300
300, 300
275, 183
300, 300
300, 300
1280, 682
259, 194
1698, 1208
300, 300
284, 177
496, 300
300, 168
400, 223
275, 183
696, 390
4608, 3456
788, 579
300, 300
284, 177
276, 183
259, 194
1280, 720
840, 522
600, 400
275, 183
293, 172
275, 183
689, 412
1024, 683
800, 599
300, 168
389, 252
325, 155
300, 300
275, 183
318, 159
262, 193
1123, 627
300, 300
300, 300
300, 300
550, 335
284, 177
720, 405
275, 183
284, 177
1072, 926
300, 300
1600, 1063
259, 194
292, 199
1280, 720
300, 300
1920, 1080
881, 493
800, 600
300, 300
996, 509
600, 450
1024, 620
259, 194
700, 400
300, 300
284, 177
750, 500
300, 168
310, 163
300, 168
1024, 683
259, 194
275, 183
300, 300
2983, 1820
1280, 720
317, 159
300, 300
293, 172
300, 300
189, 267
300, 300
300, 300
300, 168
640, 427
300, 300
293, 172
1200, 796
940, 467
300, 300
300, 300
300, 300
300, 300
276, 183
1280, 720
257, 164
300, 300
800, 600
1687, 1228
1280, 852
600, 400
293, 172
512, 360
268, 188
1200, 900
300, 168
1024, 683
800, 492
300, 300
300, 300
300, 300
700, 523
256, 162
194, 259
1200, 901
1080, 720
225, 225
259, 194
1200, 675
300, 168
793, 493
300, 300
280, 180
820, 410
275, 183
275, 183
1920, 1080
300, 300
1680, 945
300, 300
260, 194
1280, 720
235, 214
259, 194
300, 300
1445, 1084
300, 300
300, 300
400, 266
964, 613
299, 168
300, 300
300, 300
300, 300
300, 300
300, 300
269, 187
1024, 709
259, 194
300, 300
300, 200
300, 300
300, 300
300, 300
259, 194
225, 225
275, 183
275, 183
900, 600
243, 208
300, 300
1080, 555
293, 172
1600, 1194
300, 168
275, 183
300, 300
910, 569
300, 300
300, 168
600, 400
300, 168
300, 300
465, 345
259, 194
275, 183
300, 300
300, 300
341, 148
259, 194
271, 186
1200, 850
300, 300
640, 480
266, 190
626, 416
259, 194
275, 183
720, 480
274, 184
280, 180
300, 168
300, 300
300, 300
300, 300
320, 200
275, 183
275, 183
3648, 2736
225, 225
1240, 697
300, 300
636, 447
300, 300
300, 300
300, 300
1200, 465
300, 300
300, 168
318, 159
1280, 720
275, 183
300, 300
300, 300
640, 425
691, 428
888, 592
300, 300
500, 332
450, 300
300, 168
300, 300
500, 375
300, 300
276, 183
705, 375
298, 169
250, 113
445, 135
1300, 602
480, 342
286, 156
300, 300
300, 300
960, 448
1280, 720
298, 169
266, 190
640, 360
300, 300
300, 300
885, 596
2833, 1921
275, 183
300, 300
300, 300
300, 168
1920, 1080
300, 300
218, 214
275, 183
299, 168
330, 383
275, 183
259, 194
271, 186
750, 422
300, 300
400, 334
300, 300
800, 594
300, 300
300, 300
300, 300
2560, 1700
900, 600
300, 300
1100, 825
269, 166
275, 183
1024, 731
577, 456
958, 719
259, 195
300, 300
300, 300
300, 168
225, 225
1152, 864
800, 525
300, 300
300, 300
300, 300
1024, 683
945, 552
1920, 1080
1000, 577
259, 194
276, 183
275, 183
736, 449
300, 300
259, 194
273, 184
300, 300
300, 300
275, 183
680, 510
300, 300
300, 300
321, 157
300, 300
275, 183
300, 300
450, 298
500, 334
290, 150
1024, 768
2823, 1691
300, 300
640, 429
4032, 3024
250, 201
275, 183
305, 165
299, 168
259, 194
300, 300
300, 300
281, 180
300, 300
300, 300
261, 193
1024, 533
1000, 670
600, 315
297, 170
1280, 720
275, 183
2048, 1365
300, 300
390, 351
302, 167
300, 300
600, 399
300, 300
296, 170
300, 300
1280, 720
299, 168
251, 201
500, 281
284, 177
257, 320
275, 183
5983, 3066
275, 183
259, 194
275, 183
300, 300
300, 300
300, 300
224, 224
300, 300
498, 258
275, 183
300, 300
300, 168
300, 300
300, 300
300, 300
700, 525
278, 181
300, 300
300, 300
277, 150
300, 168
932, 536
300, 300
1280, 720
516, 796
276, 183
312, 162
275, 183
1024, 568
300, 300
643, 361
275, 183
800, 600
300, 300
1080, 528
300, 168
300, 300
1024, 683
300, 300
275, 183
300, 300
280, 280
640, 325
300, 300
266, 190
894, 604
275, 183
300, 300
5500, 3599
275, 183
300, 225
271, 186
300, 300
300, 300
450, 300
300, 300
300, 300
300, 168
300, 300
300, 300
300, 300
300, 300
300, 300
499, 333
300, 300
273, 184
453, 301
300, 300
300, 300
300, 300
300, 168
300, 300
259, 194
640, 480
4032, 3024
300, 300
259, 194
300, 300
300, 300
251, 201
275, 183
300, 300
1280, 720
300, 300
300, 300
450, 300
1024, 683
800, 533
1200, 900
626, 417
199, 110
400, 300
300, 300
1600, 1200
540, 361
300, 300
300, 214
275, 183
1600, 1200
300, 300
1108, 705
275, 183
552, 368
283, 178
960, 720
400, 293
300, 300
259, 194
300, 300
1012, 573
300, 168
300, 300
212, 147
1600, 1071
300, 300
300, 300
310, 162
300, 300
330, 153
295, 171
275, 183
300, 300
290, 174
300, 300
300, 300
500, 375
300, 300
1329, 891
800, 600
300, 300
900, 675
792, 556
300, 300
294, 171
300, 300
1920, 1200
570, 407
259, 194
300, 300
300, 300
300, 300
300, 225
500, 375
300, 300
474, 355
194, 259
320, 213
300, 300
300, 300
259, 194
279, 180
235, 214
275, 183
300, 300
300, 300
1200, 800
287, 176
300, 300
300, 300
300, 300
2000, 1500
275, 183
5549, 3121
1152, 864
1280, 720
900, 600
300, 300
960, 540
1280, 853
284, 177
1920, 1080
275, 183
300, 300
499, 333
1200, 694
275, 183
500, 277
300, 300
800, 505
731, 489
1280, 720
1600, 1200
300, 300
261, 193
640, 346
545, 300
1280, 720
640, 436
225, 225
135, 187
950, 582
296, 170
700, 398
300, 300
276, 183
2119, 1414
195, 259
275, 183
189, 267
259, 194
225, 225
300, 300
300, 300
1920, 1200
1280, 720
1024, 681
260, 172
260, 194
800, 491
2000, 1333
288, 175
225, 225
440, 222
800, 533
246, 162
300, 300
640, 480
253, 143
800, 418
1022, 662
300, 300
1280, 720
275, 183
262, 192
275, 183
278, 181
194, 259
300, 300
300, 300
4000, 2666
1800, 1200
241, 209
500, 500
300, 300
300, 300
960, 625
277, 182
1280, 720
300, 300
1600, 1081
1280, 959
300, 300
1280, 720
300, 300
269, 187
300, 168
870, 653
1436, 1042
728, 478
300, 300
299, 168
300, 300
400, 225
267, 189
443, 361
259, 194
312, 162
225, 225
2560, 1600
1920, 1280
259, 194
299, 168
1934, 1117
275, 183
864, 570
300, 300
259, 194
310, 220
267, 189
900, 600
300, 300
287, 176
259, 194
300, 300
297, 170
300, 300
1127, 750
318, 175
370, 246
1280, 720
300, 300
317, 256
300, 300
300, 300
480, 270
259, 194
500, 304
4032, 3024
259, 194
301, 168
800, 445
280, 180
300, 300
474, 270
300, 300
1632, 1224
300, 300
979, 574
750, 469
300, 300
275, 183
300, 300
300, 300
300, 300
300, 300
290, 174
225, 225
1400, 933
300, 300
275, 183
300, 300
300, 300
300, 300
276, 183
300, 300
489, 426
640, 480
300, 168
306, 165
300, 300
400, 233
300, 300
865, 486
275, 183
1580, 1048
300, 300
584, 416
300, 300
852, 480
2042, 1361
300, 300
300, 300
300, 300
310, 248
300, 300
720, 417
550, 413
275, 183
298, 169
300, 300
500, 332
300, 300
275, 183
259, 194
300, 300
300, 300
259, 194
259, 194
480, 334
259, 194
300, 300
300, 300
852, 480
1200, 676
362, 139
357, 218
300, 300
300, 300
300, 168
400, 300
2539, 1282
300, 300
300, 300
4928, 3264
300, 300
300, 300
275, 183
960, 544
280, 157
300, 300
850, 623
275, 183
300, 300
800, 600
474, 316
300, 300
300, 300
300, 300
275, 183
267, 189
299, 168
619, 348
300, 300
300, 300
960, 544
300, 300
380, 200
315, 315
300, 300
300, 300
225, 225
640, 480
240, 180
719, 719
600, 400
846, 544
1600, 1200
2048, 1536
300, 300
300, 300
1280, 720
732, 471
300, 300
1200, 797
1024, 768
277, 182
300, 300
600, 600
573, 463
720, 450
425, 523
398, 218
1080, 1080
273, 185
275, 183
254, 144
300, 168
264, 191
300, 300
259, 194
274, 184
300, 300
700, 466
600, 400
318, 159
800, 600
600, 350
1200, 850
287, 175
265, 171
300, 300
277, 371
600, 450
300, 300
271, 186
300, 300
300, 300
259, 194
278, 181
300, 300
300, 300
300, 300
300, 300
300, 300
300, 300
300, 300
2100, 1391
1200, 800
1200, 800
300, 300
360, 240
300, 300
300, 300
249, 203
300, 300
300, 300
300, 300
298, 130
500, 344
300, 300
225, 225
389, 129
300, 300
271, 186
267, 189
262, 165
260, 194
300, 300
300, 300
500, 300
300, 300
680, 454
300, 168
1280, 720
300, 300
960, 544
300, 300
1000, 667
1024, 731
240, 180
300, 300
300, 168
300, 300
2560, 1440
300, 300
600, 600
300, 168
300, 300
1200, 583
300, 300
275, 183
300, 300
960, 448
300, 300
300, 300
300, 300
259, 194
300, 300
300, 300
500, 375
300, 300
287, 176
800, 486
300, 300
980, 652
300, 300
500, 317
272, 185
1024, 576
285, 159
188, 268
300, 300
2560, 1707
300, 300
640, 427
750, 403
259, 194
273, 184
300, 300
1024, 768
299, 168
300, 300
300, 300
300, 300
300, 300
640, 428
680, 356
1024, 683
300, 300
299, 168
300, 300
640, 480
574, 820
315, 160
300, 300
299, 168
300, 168
183, 275
300, 168
264, 174
300, 168
300, 168
940, 529
300, 300
249, 145
283, 178
275, 183
300, 300
300, 300
300, 300
1280, 720
800, 600
291, 173
550, 384
600, 450
275, 183
510, 382
300, 168
300, 300
345, 146
259, 194
259, 194
474, 315
300, 300
300, 300
300, 300
626, 469
854, 480
650, 488
300, 168
320, 200
300, 300
275, 183
710, 400
300, 300
720, 480
500, 376
1280, 960
300, 300
2560, 1920
540, 720
300, 300
300, 300
300, 300
300, 300
297, 170
300, 300
259, 194
620, 412
300, 300
800, 640
1280, 720
450, 300
300, 300
182, 276
1024, 667
1473, 922
1174, 846
300, 300
480, 360
1024, 600
1275, 903
285, 177
3897, 2000
720, 409
600, 337
300, 300
299, 168
300, 168
450, 300
300, 300
300, 300
275, 183
342, 147
922, 562
225, 224
480, 474
300, 300
1250, 724
300, 300
1400, 933
365, 261
640, 480
300, 300
275, 184
300, 300
275, 183
300, 300
299, 168
1128, 500
275, 183
300, 300
1024, 632
300, 300
300, 300
275, 183
259, 194
720, 478
278, 181
770, 419
1024, 682
484, 374
300, 300
225, 225
289, 175
750, 422
299, 169
1024, 575
1600, 1074
300, 200
284, 177
600, 400
300, 300
236, 199
300, 300
300, 300
597, 399
300, 300
1024, 768
320, 240
259, 194
960, 448
325, 155
276, 183
300, 300
259, 194
275, 183
300, 300
259, 194
1024, 556
760, 459
799, 450
300, 300
300, 300
300, 300
297, 170
1387, 784
1280, 720
4618, 3071
300, 200
300, 300
225, 225
300, 300
1920, 1282
1920, 1080
1295, 680
1024, 768
689, 517
300, 300
1024, 683
1240, 930
300, 300
300, 168
389, 129
2560, 1920
299, 168
300, 300
650, 380
957, 706
980, 699
259, 194
300, 300
300, 168
300, 300
706, 531
780, 440
300, 300
275, 183
300, 168
1107, 553
1066, 800
275, 183
1280, 720
275, 183
301, 168
300, 300
259, 194
259, 194
300, 300
225, 225
1024, 678
300, 300
300, 300
299, 168
300, 300
982, 627
510, 680
231, 159
275, 183
300, 300
300, 168
300, 300
264, 191
286, 176
236, 314
300, 168
300, 300
300, 300
300, 300
300, 300
251, 201
259, 194
275, 183
300, 300
299, 168
1024, 704
800, 600
400, 238
275, 183
300, 300
300, 300
300, 300
300, 300
300, 300
1420, 800
325, 222
292, 173
300, 300
2048, 1366
1280, 720
300, 300
1200, 901
800, 521
275, 183
300, 300
300, 168
600, 300
1024, 768
1600, 1200
286, 151
281, 179
300, 300
806, 537
275, 183
388, 258
300, 300
275, 183
639, 411
300, 300
300, 300
300, 300
300, 300
500, 313
300, 300
1000, 665
766, 581
600, 400
1020, 677
275, 183
259, 194
320, 240
280, 180
261, 220
300, 300
300, 300
1920, 1080
1920, 1071
1024, 768
300, 300
387, 245
318, 159
960, 448
1200, 740
300, 300
709, 449
670, 400
860, 573
200, 200
301, 168
300, 300
1600, 1050
728, 410
300, 300
320, 214
1024, 768
791, 527
900, 617
947, 722
300, 300
509, 217
266, 190
220, 293
275, 183
625, 444
1280, 720
300, 300
486, 399
264, 174
275, 183
275, 183
300, 300
795, 481
2662, 1996
248, 167
300, 300
313, 209
300, 300
960, 720
282, 179
275, 183
266, 190
259, 195
300, 300
275, 183
1600, 1079
400, 300
300, 300
1280, 720
300, 300
300, 300
300, 300
1000, 750
1600, 1049
627, 312
1905, 1098
185, 124
299, 168
1920, 1080
275, 183
4032, 3024
950, 575
194, 259
1024, 683
275, 183
